Year,Rated,Released,Runtime,imdbRating,imdbVotes,imdbID,Rotten Tomatoes,Metacritic,Oscars_won,Oscars_nominated,Golden_globe_won,Golden_globe_nominated
1963.0,,12.0,102.0,7.6,26857.0,tt0057345,9.4,,,,,
1997.0,3.0,6.0,138.0,7.3,339347.0,tt0119094,9.2,8.2,,1.0,,
2006.0,3.0,5.0,117.0,7.9,105001.0,tt0460791,6.1,6.4,,,,
1996.0,,6.0,75.0,6.9,2875.0,tt0116384,9.0,,,,,
1997.0,2.0,7.0,98.0,7.3,501586.0,tt0119654,9.2,7.1,1.0,,,
1997.0,2.0,7.0,106.0,6.1,7614.0,tt0119848,3.6,4.9,,,,
1997.0,1.0,7.0,106.0,6.4,6630.0,tt0120512,2.7,,,,,
1997.0,1.0,7.0,89.0,5.4,5015.0,tt0120133,2.5,,,,,
1997.0,1.0,7.0,150.0,7.4,245382.0,tt0118884,6.5,6.2,,1.0,,
1996.0,3.0,8.0,101.0,7.0,1336.0,tt0116930,9.0,,,,,
1997.0,3.0,8.0,125.0,5.9,71038.0,tt0119173,5.3,6.2,,,,
1982.0,3.0,5.0,129.0,6.9,133810.0,tt0082198,6.6,4.3,,,1.0,
1997.0,1.0,7.0,92.0,5.5,69375.0,tt0119190,5.7,5.3,,,,
1997.0,3.0,8.0,105.0,6.9,83301.0,tt0118887,7.5,6.4,,,,
1997.0,3.0,8.0,96.0,6.7,151597.0,tt0119081,2.7,3.5,,,,
1997.0,2.0,8.0,96.0,5.3,62531.0,tt0120177,1.8,3.4,,,,
1997.0,1.0,8.0,98.0,5.2,15965.0,tt0118570,4.5,,,,,
1997.0,2.0,8.0,101.0,5.5,18109.0,tt0119896,4.8,4.4,,,,
1997.0,3.0,8.0,97.0,7.2,12709.0,tt0119361,8.9,8.1,,,,
1997.0,1.0,8.0,86.0,4.7,9092.0,tt0119152,4.4,,,,,
1997.0,3.0,8.0,83.0,7.2,4667.0,tt0118818,8.8,7.6,,,,
1997.0,3.0,8.0,135.0,6.7,91250.0,tt0118883,5.6,4.9,,,,
1998.0,3.0,1.0,100.0,6.1,15409.0,tt0118966,1.7,,,,,
1989.0,1.0,11.0,117.0,7.3,44973.0,tt0098384,7.0,5.6,,1.0,,
1997.0,3.0,8.0,100.0,5.9,7846.0,tt0120112,6.6,,,,,
1997.0,3.0,8.0,130.0,6.3,10294.0,tt0119311,4.3,5.0,,,,
1997.0,1.0,8.0,84.0,5.1,3821.0,tt0119509,2.1,4.2,,,,
1997.0,3.0,8.0,105.0,5.9,44733.0,tt0119675,6.2,5.5,,,,
1997.0,3.0,8.0,97.0,6.2,27002.0,tt0119695,1.6,,,,,
1997.0,2.0,8.0,101.0,5.4,12381.0,tt0119086,3.2,3.4,,,,
1997.0,2.0,8.0,95.0,4.9,7559.0,tt0119484,2.6,,,,,
1997.0,3.0,7.0,124.0,6.5,174931.0,tt0118571,7.6,6.1,,2.0,,
1997.0,3.0,7.0,119.0,6.7,21376.0,tt0118531,3.0,4.1,,,,
1990.0,1.0,3.0,135.0,7.6,172206.0,tt0099810,8.9,5.8,1.0,,,
1991.0,3.0,7.0,104.0,7.1,47686.0,tt0102494,8.1,7.7,,,,
1997.0,3.0,7.0,86.0,6.0,1922.0,tt0119465,4.0,4.6,,,,
1997.0,3.0,7.0,86.0,5.9,911.0,tt0120197,3.5,6.1,,,,
1997.0,2.0,9.0,90.0,6.4,37538.0,tt0119360,7.1,7.0,,1.0,,
1997.0,3.0,9.0,117.0,6.9,65784.0,tt0119051,6.4,,,,,
1997.0,3.0,9.0,124.0,5.9,52659.0,tt0119874,3.9,4.3,,,,
1997.0,3.0,9.0,138.0,8.2,515616.0,tt0119488,9.9,9.0,2.0,,,
1997.0,2.0,10.0,136.0,7.1,121694.0,tt0120102,6.0,5.5,,,,1.0
1997.0,3.0,10.0,115.0,6.6,62644.0,tt0119468,2.9,4.6,,,,
1997.0,3.0,9.0,115.0,7.0,6722.0,tt0120169,8.1,6.8,,,,
1997.0,3.0,9.0,87.0,3.7,841.0,tt0119457,2.0,,,,,
1997.0,3.0,9.0,90.0,5.8,19006.0,tt0120524,2.6,,,,,
1997.0,3.0,9.0,105.0,6.1,4943.0,tt0120323,2.4,,,,,1.0
1997.0,3.0,9.0,129.0,7.8,330089.0,tt0119174,7.3,6.1,,,,
1997.0,3.0,9.0,105.0,5.1,16195.0,tt0119123,1.1,4.0,,,,
1997.0,3.0,10.0,125.0,6.8,48185.0,tt0120399,6.1,5.4,,,,
1975.0,3.0,6.0,144.0,7.1,4951.0,tt0072848,6.0,,,2.0,,
1997.0,3.0,10.0,97.0,6.5,5306.0,tt0119632,5.0,,,,,
1997.0,3.0,9.0,115.0,6.9,8568.0,tt0118647,6.0,,,,,
1997.0,3.0,8.0,98.0,4.9,1330.0,tt0120151,,,,,,
1997.0,3.0,7.0,113.0,7.0,6550.0,tt0120402,9.4,7.7,,1.0,,
1997.0,3.0,11.0,112.0,7.4,52244.0,tt0119349,8.5,7.2,,,,1.0
1997.0,3.0,6.0,91.0,5.6,807.0,tt0120192,4.0,,,,,
1997.0,3.0,4.0,113.0,7.2,129304.0,tt0118842,8.7,7.1,,,,1.0
1997.0,3.0,8.0,93.0,5.4,8559.0,tt0119326,1.4,,,,,
1997.0,3.0,9.0,91.0,7.2,96582.0,tt0119164,9.6,7.5,1.0,,,
1996.0,3.0,7.0,98.0,6.4,769.0,tt0116631,8.3,,,,,
1997.0,1.0,10.0,101.0,7.2,12883.0,tt0119280,9.2,7.1,,2.0,,
1997.0,3.0,10.0,101.0,5.7,129095.0,tt0119345,4.2,5.2,,,,
1997.0,3.0,10.0,144.0,7.5,316490.0,tt0118971,6.7,6.0,,,,
1997.0,1.0,10.0,95.0,5.9,8844.0,tt0120029,2.1,,,,,
1997.0,3.0,10.0,94.0,5.6,7103.0,tt0119906,1.3,,,,,
1997.0,3.0,10.0,85.0,6.6,7420.0,tt0119324,6.2,5.4,,,,
1997.0,1.0,10.0,80.0,7.2,3528.0,tt0119107,9.1,,,,,
1997.0,1.0,10.0,115.0,6.7,3036.0,tt0120481,8.1,,,,,
1997.0,2.0,10.0,101.0,6.2,2049.0,tt0120303,6.5,6.5,,,,
1997.0,3.0,10.0,106.0,6.7,1692.0,tt0120539,4.8,5.8,,,,
1997.0,2.0,10.0,106.0,7.8,272934.0,tt0119177,8.1,6.4,,1.0,,
1997.0,1.0,10.0,99.0,6.4,5355.0,tt0119095,5.5,,,,,
2004.0,2.0,12.0,143.0,7.3,113771.0,tt0293508,3.3,4.0,,3.0,,
1997.0,2.0,1.0,115.0,6.8,3019.0,tt0120257,2.8,,,,,
2003.0,3.0,10.0,104.0,6.6,20828.0,tt0335563,3.4,4.3,,,,
1997.0,3.0,10.0,103.0,6.4,33748.0,tt0119535,4.1,3.5,,,,
1999.0,3.0,1.0,146.0,7.6,89332.0,tt0174856,8.3,7.4,,1.0,,
1997.0,3.0,11.0,109.0,7.3,8237.0,tt0119080,8.2,7.8,,,,
1997.0,3.0,10.0,118.0,6.4,11856.0,tt0119210,3.2,,,,,
1997.0,3.0,10.0,111.0,6.5,7660.0,tt0118900,5.3,,,,,
1981.0,3.0,6.0,106.0,6.9,62657.0,tt0083131,8.6,6.8,,,,
1997.0,2.0,11.0,89.0,6.5,94159.0,tt0118689,4.1,5.2,,,,
1997.0,3.0,12.0,92.0,5.1,1837.0,tt0119327,3.1,,,,,
1997.0,2.0,11.0,115.0,6.3,18643.0,tt0119592,3.6,4.5,,,,
1997.0,3.0,9.0,102.0,5.8,6366.0,tt0119832,3.2,,,,,
1997.0,1.0,11.0,100.0,6.8,2128.0,tt0120275,5.3,6.5,,,,
1997.0,3.0,11.0,103.0,6.8,6678.0,tt0120490,8.0,7.2,,,,
1997.0,3.0,1.0,106.0,6.7,5916.0,tt0119527,4.8,,,,,
1997.0,2.0,11.0,135.0,7.2,60998.0,tt0119978,8.3,7.2,,,,1.0
1997.0,3.0,10.0,155.0,7.9,230633.0,tt0118749,9.3,8.5,,3.0,,
1985.0,3.0,2.0,112.0,7.4,82506.0,tt0090329,9.3,7.6,2.0,,,
1997.0,3.0,3.0,108.0,6.6,3166.0,tt0119365,3.3,,,,,
1997.0,3.0,11.0,129.0,7.2,260120.0,tt0120201,6.3,5.1,,1.0,,
1997.0,3.0,10.0,107.0,5.9,1705.0,tt0118901,5.9,,,,,
1993.0,3.0,10.0,139.0,7.7,14637.0,tt0107282,8.6,8.4,,,,
1998.0,2.0,9.0,95.0,2.3,5650.0,tt0118836,1.3,,,,,
1998.0,2.0,5.0,99.0,6.7,61466.0,tt0120148,6.3,5.9,,,,
1997.0,2.0,11.0,95.0,3.7,45106.0,tt0119707,0.2,1.1,,,,
1998.0,1.0,6.0,103.0,8.1,890887.0,tt0120382,9.4,9.0,,3.0,,
1997.0,3.0,3.0,102.0,7.1,10030.0,tt0120520,8.4,7.3,,4.0,,
1997.0,2.0,2.0,97.0,6.6,3414.0,tt0119723,7.1,,,,,
1996.0,2.0,10.0,88.0,5.5,2600.0,tt0116592,4.0,,,,,
1997.0,3.0,10.0,122.0,6.3,15405.0,tt0119994,3.0,,,,,
1997.0,3.0,11.0,124.0,6.4,103758.0,tt0119395,2.3,3.6,,,,
1997.0,0.0,11.0,94.0,7.2,108118.0,tt0118617,8.5,6.1,,2.0,,
1997.0,1.0,11.0,94.0,6.7,29241.0,tt0120483,4.1,,,,,
1992.0,3.0,5.0,114.0,6.5,268397.0,tt0103644,4.3,5.9,,1.0,,
1997.0,3.0,12.0,85.0,5.7,45.0,tt0112318,,,,,,
1997.0,3.0,12.0,155.0,7.3,68601.0,tt0118607,7.7,6.3,,4.0,,
1997.0,2.0,2.0,134.0,7.2,12529.0,tt0118632,9.0,8.3,,1.0,,
1997.0,3.0,5.0,98.0,6.6,1937.0,tt0123385,6.7,,,,,1.0
1997.0,4.0,11.0,105.0,7.2,7421.0,tt0118698,7.3,,,,,
1997.0,,12.0,107.0,6.6,1979.0,tt0118764,,,,,,
1997.0,3.0,2.0,110.0,7.1,8927.0,tt0118804,7.7,,,,,
1997.0,3.0,1.0,96.0,7.4,41243.0,tt0118954,7.3,6.1,,1.0,,
1997.0,1.0,11.0,93.0,5.3,82109.0,tt0119137,2.4,3.7,,,,
1997.0,2.0,12.0,115.0,5.8,9771.0,tt0119142,1.4,,,,,
1997.0,3.0,1.0,126.0,8.3,825908.0,tt0119217,9.7,7.0,2.0,,,
1997.0,1.0,12.0,102.0,4.5,101062.0,tt0119303,2.9,,,,,
1997.0,3.0,12.0,101.0,5.0,63.0,tt0119352,,,,,,
1997.0,,11.0,93.0,3.8,49.0,tt0130073,,,,,,
1997.0,3.0,11.0,94.0,5.0,170.0,tt0116976,,,,,,
1997.0,3.0,11.0,155.0,6.6,35700.0,tt0119668,4.9,5.7,,,,
1997.0,1.0,12.0,98.0,6.4,49446.0,tt0119715,4.2,5.4,,,,
1996.0,,11.0,101.0,5.7,120.0,tt0117167,,,,,,
1997.0,3.0,12.0,82.0,5.1,1832.0,tt0119819,1.2,,,,,
1995.0,,12.0,94.0,6.4,154.0,tt0119845,,,,,,
1997.0,3.0,12.0,120.0,6.2,151624.0,tt0120082,8.2,6.3,,,,
1997.0,3.0,11.0,112.0,7.5,30921.0,tt0120255,10.0,9.1,,2.0,,
1997.0,,12.0,101.0,4.4,48.0,tt0128755,,,,,,
1997.0,2.0,12.0,194.0,7.8,1004959.0,tt0120338,8.9,7.5,,,,
1997.0,2.0,12.0,119.0,6.5,176485.0,tt0120347,5.7,5.2,,,,1.0
2004.0,3.0,2.0,97.0,5.3,19739.0,tt0315297,0.1,2.6,,,,
1997.0,1.0,12.0,112.0,7.2,1482.0,tt0119052,5.9,,,,,
1997.0,3.0,12.0,177.0,6.1,66910.0,tt0119925,0.8,2.9,,,,
1998.0,2.0,5.0,169.0,6.6,37878.0,tt0119314,7.4,6.5,,1.0,,
1997.0,3.0,12.0,108.0,7.0,3118.0,tt0120521,6.5,,,,,
1997.0,3.0,12.0,154.0,7.5,303847.0,tt0119396,8.7,6.4,,1.0,,
1997.0,2.0,1.0,134.0,7.0,25334.0,tt0119485,7.5,7.4,,4.0,,
1997.0,1.0,12.0,87.0,4.0,13939.0,tt0119718,0.7,1.8,,,,
1998.0,3.0,3.0,117.0,8.1,702389.0,tt0118715,8.2,7.1,,,,
1997.0,3.0,3.0,119.0,6.1,3159.0,tt0118566,7.6,6.8,,1.0,,
1997.0,3.0,12.0,88.0,7.6,8152.0,tt0119590,9.1,,,,1.0,
1998.0,3.0,1.0,111.0,6.9,49772.0,tt0119223,3.7,5.5,,,,
1998.0,1.0,6.0,93.0,2.9,10291.0,tt0118539,0.0,4.4,,,,
1998.0,,5.0,80.0,6.1,133.0,tt0119655,,,,,,
1998.0,3.0,2.0,97.0,5.4,823.0,tt0119988,0.0,,,,,
1998.0,,1.0,106.0,7.0,74.0,tt0129758,8.0,,,,,
1998.0,3.0,1.0,89.0,4.7,3530.0,tt0120670,1.2,,,,,
1998.0,3.0,2.0,93.0,6.1,13675.0,tt0120820,0.6,3.6,,,,
1997.0,3.0,1.0,97.0,7.2,76939.0,tt0120885,8.5,7.3,,2.0,,
1998.0,3.0,2.0,100.0,7.6,183626.0,tt0118929,,6.6,,,,
1996.0,3.0,3.0,100.0,5.7,1388.0,tt0116845,6.9,,,,,
1997.0,1.0,1.0,101.0,5.3,2345.0,tt0120478,4.3,,,,,
2008.0,,12.0,43.0,8.0,139.0,tt1216620,,,,,,
1998.0,3.0,1.0,82.0,6.7,56601.0,tt0120693,2.9,1.6,,,,
1998.0,3.0,1.0,124.0,7.0,72023.0,tt0119099,4.0,,,,,
1997.0,1.0,5.0,103.0,6.6,7235.0,tt0120122,5.7,4.7,,,,
1998.0,3.0,1.0,87.0,5.8,6839.0,tt0118643,3.3,,,,,
1995.0,3.0,1.0,99.0,7.7,23631.0,tt0112913,9.5,7.1,,,,
1997.0,3.0,1.0,110.0,7.4,4154.0,tt0119815,5.9,,,1.0,,
1997.0,1.0,1.0,93.0,3.5,32466.0,tt0120185,3.5,3.2,,,,
1998.0,3.0,1.0,106.0,6.1,32310.0,tt0118956,2.9,,,,,
1998.0,3.0,11.0,89.0,4.1,505.0,tt0119521,,,,,,
1998.0,2.0,11.0,104.0,6.4,4689.0,tt0119734,3.3,,,,,
1998.0,3.0,2.0,87.0,6.2,26356.0,tt0120008,3.7,4.2,,,,
1998.0,3.0,7.0,92.0,5.9,3220.0,tt0120594,6.3,4.9,,,,
1997.0,3.0,2.0,94.0,6.0,9221.0,tt0119784,3.3,3.6,,,,
1998.0,2.0,2.0,123.0,4.9,30793.0,tt0118747,4.6,,,,,
1995.0,,5.0,87.0,7.1,2749.0,tt0114690,,,,,,
1974.0,3.0,2.0,105.0,5.9,18508.0,tt0070948,4.8,4.6,,,,
2001.0,3.0,10.0,97.0,6.6,62518.0,tt0206314,7.4,7.5,,,,
1998.0,2.0,2.0,97.0,6.8,129995.0,tt0120888,6.8,5.9,,,,
1998.0,2.0,2.0,134.0,6.1,96909.0,tt0120184,1.2,3.5,,,,
1997.0,,2.0,145.0,6.5,527.0,tt0118662,5.0,,,1.0,,
1997.0,3.0,2.0,96.0,5.8,332.0,tt0116379,6.7,,,,,
1997.0,3.0,2.0,90.0,5.8,956.0,tt0119548,,,,,,
1998.0,3.0,2.0,114.0,6.1,7362.0,tt0120782,3.9,4.3,,,,
1997.0,2.0,12.0,139.0,7.7,267139.0,tt0119822,8.5,6.7,2.0,,,
1990.0,3.0,8.0,103.0,7.0,30236.0,tt0099939,7.3,6.6,,,,
1997.0,3.0,3.0,127.0,7.5,2550.0,tt0119657,8.9,,,,,1.0
1998.0,,3.0,87.0,6.7,90.0,tt0114322,,,,,,
2008.0,2.0,11.0,122.0,5.2,410044.0,tt1099212,4.9,5.6,,,,
1998.0,2.0,3.0,131.0,6.5,92772.0,tt0120873,2.6,4.7,,,,
1997.0,3.0,11.0,97.0,5.8,1728.0,tt0120491,3.2,,,,,
1997.0,2.0,3.0,93.0,6.9,3714.0,tt0119574,8.7,8.0,,,,
1995.0,,3.0,140.0,7.4,2600.0,tt0112619,,,,,,
1998.0,2.0,4.0,96.0,5.7,1089.0,tt0140282,0.0,,,,,
1998.0,,3.0,44.0,7.0,3051.0,tt0120661,9.3,,,,,
1998.0,2.0,3.0,96.0,5.5,9628.0,tt0118744,1.2,1.8,,,,
1997.0,3.0,4.0,106.0,6.9,25519.0,tt0120241,3.4,4.3,,,,
1998.0,2.0,3.0,132.0,6.5,152186.0,tt0120744,3.3,4.8,,,,
1998.0,2.0,3.0,122.0,6.1,10032.0,tt0120769,6.3,5.7,,,,
2009.0,1.0,10.0,101.0,6.7,98273.0,tt0386117,7.3,7.1,,,,1.0
1998.0,1.0,4.0,91.0,6.5,13880.0,tt0125454,6.2,,,,,
1998.0,2.0,1.0,97.0,6.2,2784.0,tt0120642,5.4,,,,,
1997.0,,3.0,103.0,7.8,26391.0,tt0119250,9.6,,,,,
1998.0,3.0,3.0,143.0,6.6,26758.0,tt0119942,8.1,7.0,,2.0,,
1953.0,,2.0,92.0,7.0,13956.0,tt0046126,8.4,,,,,
1998.0,1.0,3.0,88.0,6.0,3651.0,tt0120510,4.2,,,,,
1998.0,3.0,3.0,117.0,6.6,2484.0,tt0120793,5.7,,,,,
1955.0,1.0,4.0,118.0,7.9,38853.0,tt0048028,8.4,7.2,1.0,,,
1997.0,3.0,4.0,84.0,5.5,6679.0,tt0124179,5.1,6.6,,,,
1998.0,3.0,3.0,96.0,5.9,1845.0,tt0119560,3.6,,,,,
1998.0,2.0,3.0,77.0,6.8,239.0,tt0120219,8.8,,,,,
2005.0,3.0,6.0,104.0,7.4,49019.0,tt0421238,8.6,7.3,,,,
1998.0,3.0,4.0,111.0,6.0,18264.0,tt0120772,5.3,5.1,,,,
1998.0,1.0,3.0,93.0,4.1,2567.0,tt0120645,0.7,,,,,
1998.0,3.0,4.0,102.0,5.8,4413.0,tt0119305,4.4,,,,,
1998.0,3.0,4.0,104.0,5.9,6162.0,tt0119905,3.1,,,,,
1998.0,0.0,4.0,76.0,3.1,3090.0,tt0120598,,4.4,,,,
1988.0,1.0,6.0,104.0,7.3,190527.0,tt0094737,9.7,7.3,,2.0,,
1997.0,3.0,4.0,99.0,6.3,3008.0,tt0118851,6.2,,,,,
1998.0,2.0,4.0,130.0,5.2,68324.0,tt0120738,2.8,4.2,,,,
1997.0,3.0,4.0,96.0,5.7,1784.0,tt0119272,,,,,,
1998.0,3.0,4.0,111.0,6.1,65259.0,tt0120749,2.1,3.7,,,,
1997.0,1.0,5.0,110.0,7.2,21171.0,tt0120176,8.9,7.0,,,,
1998.0,2.0,4.0,114.0,6.7,110976.0,tt0120632,,5.4,,,,1.0
1998.0,3.0,6.0,113.0,6.7,11621.0,tt0120728,7.3,7.6,,,,
1998.0,2.0,4.0,97.0,6.5,8900.0,tt0120773,2.7,,,,,
1998.0,1.0,4.0,103.0,4.9,6263.0,tt0120765,1.9,,,,,
1998.0,3.0,5.0,136.0,6.9,42719.0,tt0124718,8.1,6.3,,,,
1998.0,3.0,1.0,114.0,5.7,10100.0,tt0119196,5.8,6.5,,,,
1996.0,3.0,1.0,103.0,5.2,372.0,tt0118229,5.0,,,,,
1998.0,1.0,1.0,78.0,5.0,1024.0,tt0120213,0.0,,,,,
1997.0,3.0,1.0,103.0,7.4,27093.0,tt0118819,8.1,6.9,,,,
1998.0,3.0,1.0,116.0,6.9,13530.0,tt0120906,6.4,,,,,
1997.0,3.0,2.0,128.0,7.3,8255.0,tt0119792,6.7,,,,,
1997.0,1.0,2.0,89.0,5.9,19356.0,tt0118755,7.3,,,,,
1954.0,,4.0,100.0,6.2,2288.0,tt0047365,,,,,,
1997.0,3.0,2.0,86.0,5.0,453.0,tt0130019,4.0,,,,,
1997.0,,2.0,85.0,6.1,383.0,tt0119508,,,,,,
1997.0,3.0,2.0,86.0,3.5,3061.0,tt0118577,0.8,,,,,
1998.0,3.0,2.0,93.0,5.6,4690.0,tt0120723,2.9,,,,,
1998.0,2.0,2.0,94.0,5.0,5104.0,tt0120725,1.6,,,,,
1998.0,3.0,2.0,95.0,6.1,6746.0,tt0138563,6.2,,,,,
1997.0,3.0,2.0,105.0,6.0,3687.0,tt0119987,3.4,4.8,,,,
1997.0,2.0,3.0,88.0,6.2,24485.0,tt0117786,4.3,,,,,
1997.0,,11.0,95.0,7.7,20043.0,tt0120265,8.4,,,,,
1997.0,3.0,3.0,122.0,7.7,10015.0,tt0119448,9.2,,1.0,,,
1997.0,,4.0,83.0,6.8,1924.0,tt0118785,9.3,,,,,
1998.0,3.0,4.0,93.0,4.4,26488.0,tt0120841,0.9,1.9,,,,
1998.0,2.0,4.0,100.0,4.6,6910.0,tt0120742,2.1,,,,,
1998.0,3.0,4.0,91.0,5.7,2493.0,tt0120838,2.1,,,,,
1997.0,1.0,4.0,105.0,7.0,2058.0,tt0141986,8.6,,,,,
1998.0,3.0,4.0,91.0,6.1,27708.0,tt0120609,4.1,3.1,,,,
1998.0,1.0,4.0,83.0,4.0,2043.0,tt0120856,0.6,,,,,
1998.0,2.0,5.0,89.0,5.5,8204.0,tt0120610,1.0,,,,,
1998.0,1.0,5.0,97.0,6.6,2286.0,tt0118925,8.0,,,,,
1997.0,3.0,5.0,100.0,7.0,317.0,tt0119952,6.7,,,,,
2008.0,3.0,12.0,120.0,8.0,777042.0,tt1010048,9.1,8.4,8.0,,,
1998.0,2.0,5.0,134.0,7.5,37028.0,tt0119683,7.4,,,,,
1997.0,2.0,11.0,109.0,6.7,2205.0,tt0120211,6.2,,,,,
1997.0,2.0,5.0,96.0,6.5,4457.0,tt0118866,8.3,,,,,
1998.0,2.0,5.0,120.0,6.2,158344.0,tt0120647,4.5,4.0,,,,
1998.0,1.0,5.0,98.0,6.2,440.0,tt0145048,1.4,,,,,
1997.0,3.0,6.0,138.0,7.3,339347.0,tt0119094,9.2,8.2,,1.0,,
1997.0,3.0,11.0,91.0,7.1,2626.0,tt0125128,9.4,,,,,
1997.0,3.0,5.0,101.0,7.6,6905.0,tt0119506,7.2,,,,,
1998.0,0.0,5.0,86.0,6.3,14047.0,tt0120800,3.5,,,1.0,,
1998.0,2.0,5.0,139.0,5.4,178284.0,tt0120685,1.6,3.2,,,,
1998.0,3.0,5.0,108.0,6.8,24085.0,tt0118798,7.6,7.5,,1.0,,
1998.0,3.0,5.0,118.0,7.6,251725.0,tt0120669,5.0,4.1,,,,
1997.0,3.0,5.0,105.0,6.3,19652.0,tt0120777,8.0,7.0,,,,1.0
1998.0,3.0,5.0,93.0,4.1,2022.0,tt0131436,1.7,,,,,
1998.0,2.0,5.0,90.0,5.9,15131.0,tt0119053,0.8,,,,,
1998.0,2.0,5.0,114.0,6.0,23816.0,tt0119313,2.6,4.2,,,,
2002.0,3.0,5.0,118.0,7.2,264042.0,tt0278504,9.2,7.8,,,,
1997.0,3.0,8.0,105.0,6.3,1960.0,tt0119547,2.5,,,,,
2000.0,2.0,8.0,100.0,5.7,104035.0,tt0200550,2.3,2.7,,,,
1998.0,3.0,6.0,107.0,6.5,76613.0,tt0120787,5.6,5.0,,,,
1996.0,2.0,6.0,109.0,7.4,3989.0,tt0116692,8.3,,,1.0,,
1998.0,2.0,6.0,102.0,5.8,70968.0,tt0120828,3.6,5.1,,,,
1998.0,2.0,6.0,100.0,6.5,43971.0,tt0127723,4.2,5.2,,,,
1998.0,3.0,6.0,108.0,6.2,2431.0,tt0118894,4.1,,,,,
1998.0,3.0,6.0,101.0,6.6,9610.0,tt0139362,7.3,7.3,,,,
1998.0,3.0,6.0,111.0,6.2,1839.0,tt0119494,6.1,,,,,
1997.0,2.0,6.0,91.0,6.6,797.0,tt0125980,7.1,,,,,
1997.0,1.0,1.0,89.0,8.3,60777.0,tt0118849,8.3,,,1.0,,
1998.0,,10.0,82.0,7.3,142.0,tt0150290,8.6,,,,,
1996.0,3.0,4.0,90.0,6.1,2567.0,tt0116141,5.0,,,,,
1997.0,3.0,6.0,92.0,6.5,929.0,tt0126938,3.6,,,,,
1997.0,3.0,6.0,137.0,7.3,6592.0,tt0122529,8.9,6.8,,,,
1997.0,3.0,6.0,103.0,6.4,1836.0,tt0119717,7.1,6.1,,,,
1998.0,0.0,6.0,88.0,7.6,239979.0,tt0120762,8.6,7.1,,1.0,,
1998.0,3.0,2.0,102.0,5.5,705.0,tt0140508,,,,,,
1998.0,2.0,6.0,121.0,7.0,98586.0,tt0120902,6.5,6.0,,,,
1997.0,3.0,6.0,107.0,6.9,1931.0,tt0126344,8.4,6.9,,,,
1998.0,2.0,6.0,85.0,5.4,89541.0,tt0118998,4.2,4.6,,,,
1998.0,3.0,6.0,123.0,7.0,82003.0,tt0120780,9.3,8.5,,2.0,,
1975.0,1.0,2.0,115.0,7.5,31707.0,tt0073540,9.5,8.1,,,,
1998.0,2.0,11.0,89.0,7.1,9320.0,tt0120321,8.3,7.6,,,,
1997.0,,6.0,91.0,7.0,561.0,tt0120443,6.7,,,,,
1998.0,3.0,6.0,110.0,7.5,45563.0,tt0118789,7.6,6.8,,,,
1998.0,2.0,7.0,151.0,6.7,386745.0,tt0120591,3.8,4.2,,4.0,,
1998.0,3.0,7.0,127.0,6.6,149789.0,tt0122151,5.3,3.7,,,,
1998.0,1.0,7.0,88.0,5.9,6471.0,tt0123987,6.5,,,,,
1998.0,2.0,7.0,110.0,6.2,89109.0,tt0122718,4.8,,,,,
1998.0,3.0,7.0,84.0,7.4,165214.0,tt0138704,8.8,7.2,,,,
1962.0,,10.0,134.0,8.1,47790.0,tt0056687,9.2,7.5,1.0,,,
1998.0,3.0,7.0,119.0,7.1,284152.0,tt0129387,8.3,6.9,,,,2.0
1959.0,,7.0,79.0,4.0,34999.0,tt0052077,6.7,,,,,
1987.0,2.0,5.0,128.0,8.0,62001.0,tt0093191,9.8,7.9,,,,
1929.0,,6.0,100.0,5.7,6077.0,tt0019729,3.6,,1.0,,,
1930.0,,8.0,152.0,8.0,55620.0,tt0020629,9.8,9.1,2.0,,,
2002.0,0.0,5.0,83.0,7.1,62278.0,tt0166813,7.0,5.2,,1.0,,
1932.0,,9.0,112.0,7.4,16495.0,tt0022958,8.8,,1.0,,,
1933.0,,4.0,112.0,5.9,4129.0,tt0023876,6.3,,3.0,,,
1935.0,,,132.0,7.7,19976.0,tt0026752,9.3,8.7,1.0,,,
1936.0,,4.0,176.0,6.7,6763.0,tt0027698,6.6,,3.0,,,
1937.0,,10.0,116.0,7.2,6530.0,tt0029146,8.1,,3.0,,,
1938.0,,9.0,126.0,7.9,22305.0,tt0030993,9.3,,2.0,,,
1941.0,,4.0,118.0,7.7,20141.0,tt0033729,9.1,,5.0,,,
1942.0,,12.0,134.0,7.6,15106.0,tt0035093,9.3,,6.0,,,
1944.0,,10.0,126.0,7.0,9977.0,tt0036872,8.3,,7.0,,,
1945.0,,1.0,101.0,7.9,32211.0,tt0037884,10.0,,4.0,,,
1946.0,,5.0,170.0,8.0,55496.0,tt0036868,9.6,9.3,7.0,,,
1947.0,,3.0,118.0,7.2,13978.0,tt0039416,7.4,,3.0,,,
1996.0,2.0,12.0,242.0,7.7,35228.0,tt0116477,9.5,,,4.0,,
2006.0,2.0,9.0,128.0,6.2,23020.0,tt0405676,,3.7,,,,
1952.0,,5.0,152.0,6.6,12073.0,tt0044672,4.3,,2.0,,,
1953.0,,8.0,118.0,7.6,41623.0,tt0045793,9.2,8.5,8.0,,,
1954.0,,6.0,108.0,8.1,136308.0,tt0047296,9.9,9.1,8.0,,,
1985.0,1.0,7.0,116.0,8.5,1001278.0,tt0088763,9.6,8.7,1.0,,,
1961.0,,12.0,153.0,7.5,93015.0,tt0055614,9.2,8.6,,,,
